Shipment_ID,Order_Date,Region,City,Delivery_Partner,Shipping_Mode,Delivery_Time_Days,Order_Value,Delivery_Status,Customer_Rating
965154,08-10-2023,East,Hyderabad,Delhivery,Express,10,159180.91,Delivered,3
965155,17-11-2022,South,Chennai,XpressBees,Express,,111394.71,Delayed,1
965156,23-08-2023,South,Chennai,BlueDart,Express,3,80154.27,Delivered,3
965157,03-03-2022,West,nan,BlueDart,Express,14,23978.92,Delivered,2
965158,25-08-2022,nan,Mumbai,nan,Standard,4,75241.58,Delivered,3
965159,22-04-2023,South,Pune,Ecom Express,Express,,32004.49,Delayed,3
965160,21-12-2022,North,Hyderabad,BlueDart,Standard,11,98102.93,Delivered,4
965161,07-09-2023,West,Bengaluru,BlueDart,Standard,1,163322.03,Delivered,4
965162,14-09-2023,North,Pune,BlueDart,Same-Day,13,19539.26,Cancelled,4
965163,22-10-2023,nan,Pune,Amazon Logistics,Standard,6,110044.2,Delayed,4
965164,20-12-2023,North,Bengaluru,Ecom Express,Express,10,9961.42,Delivered,2
965165,21-07-2022,South,Mumbai,Amazon Logistics,Standard,9,84772.92,nan,5
965166,12-03-2023,North,Pune,XpressBees,Standard,3,168814.54,Delivered,2
965167,11-07-2023,West,Pune,Amazon Logistics,Standard,5,104557.2,Delayed,4
965168,18-04-2023,nan,nan,Amazon Logistics,Standard,14,98096.17,Delivered,4
965169,13-07-2022,East,Delhi,Ecom Express,Standard,6,93990.71,Delayed,2
965170,25-08-2022,South,Hyderabad,Amazon Logistics,Standard,9,165725.66,Delivered,3
965171,18-07-2023,nan,Kolkata,Amazon Logistics,Standard,13,106132.92,Delivered,2
965172,09-08-2023,South,nan,Delhivery,Same-Day,,109715.28,Delivered,4
965173,07-06-2022,East,nan,BlueDart,Standard,9,26301.8,Delayed,3
965174,14-04-2023,West,Chennai,Delhivery,Standard,1,197599.24,Delivered,2
965175,13-10-2022,East,Kolkata,Amazon Logistics,Standard,9,111585.8,Delivered,2
965176,26-09-2021,East,Ahmedabad,nan,Express,12,178890.77,Delivered,5
965177,11-10-2021,South,Delhi,BlueDart,Standard,10,145537.95,Delayed,3
965178,07-03-2023,nan,Ahmedabad,BlueDart,Standard,11,77379.11,Delivered,3
965179,24-01-2022,East,Delhi,XpressBees,Express,3,14319.12,Delivered,5
965180,11-09-2022,nan,Kolkata,Delhivery,Standard,3,158995.56,Delivered,3
965181,07-11-2023,nan,Delhi,nan,Standard,13,197764.62,Delayed,4
965182,17-11-2023,South,Pune,BlueDart,Same-Day,10,185300.37,Delivered,
965183,16-12-2022,South,Chennai,Delhivery,Standard,5,133274.46,Cancelled,5
965184,23-07-2023,Central,Delhi,Amazon Logistics,Same-Day,12,106560.87,Delivered,4
965185,07-08-2021,Central,Pune,XpressBees,Standard,2,46845.72,Delivered,3
965186,10-08-2023,East,Kolkata,Ecom Express,Standard,2,110883.36,Delayed,3
965187,07-09-2021,West,Delhi,nan,Standard,1,49858.69,nan,5
965188,01-05-2022,East,Chennai,Ecom Express,Express,5,105508.77,Cancelled,2
965189,24-08-2023,nan,nan,Ecom Express,Standard,1,185161.45,Delayed,4
965190,16-11-2023,East,Bengaluru,XpressBees,Same-Day,3,3991.1,Delayed,4
965191,12-01-2022,West,Mumbai,Ecom Express,Express,7,173540.45,Cancelled,5
965192,19-01-2024,Central,nan,nan,Standard,4,70651.91,Delivered,4
965193,27-04-2022,West,Mumbai,XpressBees,Express,2,137833.51,Delivered,4
965194,18-11-2022,East,Chennai,nan,Same-Day,10,158378.96,Delayed,
965195,18-10-2021,East,Hyderabad,nan,Standard,5,100026.99,Delivered,1
965196,21-09-2022,nan,Delhi,nan,Same-Day,5,160747.5,Delivered,4
965197,20-04-2022,West,Delhi,Amazon Logistics,Express,13,73263.72,Delivered,
965198,03-03-2022,nan,nan,BlueDart,Express,2,57996.34,Delivered,3
965199,12-10-2023,nan,nan,Ecom Express,Express,13,158756.25,Delayed,2
965200,12-10-2021,Central,Pune,BlueDart,Same-Day,9,151255.79,Delayed,
965201,13-01-2023,North,Hyderabad,Delhivery,Standard,14,136239.86,Delivered,4
965202,10-12-2022,South,Ahmedabad,BlueDart,Same-Day,,82449.42,Delayed,2
965203,18-09-2021,West,nan,BlueDart,Express,5,97091.33,Delivered,1
965204,16-01-2022,West,Ahmedabad,Amazon Logistics,Express,5,67298.88,Delivered,1
965205,14-01-2022,South,Delhi,Delhivery,Express,11,8269.61,Delayed,
965206,15-08-2022,nan,nan,Delhivery,Standard,2,56359.39,Cancelled,2
965207,14-08-2023,North,Kolkata,Amazon Logistics,Express,1,71268.13,Delivered,5
965208,06-07-2021,Central,nan,nan,Standard,1,13055.47,Delivered,2
965209,24-01-2022,Central,Bengaluru,BlueDart,Standard,13,30039.19,Delivered,2
965210,18-08-2023,West,Mumbai,Delhivery,Standard,3,157884.7,Delivered,2
965211,13-01-2024,Central,Chennai,BlueDart,Express,6,103528.95,Delivered,2
965212,19-05-2022,Central,Mumbai,Amazon Logistics,Standard,6,190537.1,Delayed,4
965213,07-09-2022,North,Bengaluru,Delhivery,Standard,,92836.63,Delayed,4
965214,05-02-2022,Central,Mumbai,Ecom Express,Same-Day,11,59157.27,Delayed,5
965215,12-08-2023,nan,Ahmedabad,BlueDart,Express,13,96857.91,Delivered,3
965216,11-12-2022,nan,Hyderabad,XpressBees,Standard,8,95098.7,Cancelled,5
965217,01-04-2023,West,Mumbai,Delhivery,Standard,6,26537.18,Delivered,4
965218,08-02-2024,East,Ahmedabad,Amazon Logistics,Express,8,69836.43,Delayed,1
965219,10-01-2023,East,Mumbai,Delhivery,Standard,3,74418.64,Delivered,4
965220,22-10-2022,East,Ahmedabad,Delhivery,Same-Day,10,18210.72,Delivered,5
965221,20-01-2023,Central,Kolkata,nan,Standard,5,178624.58,Delayed,4
965222,10-06-2023,South,Ahmedabad,Delhivery,Same-Day,11,172113.26,Cancelled,4
965223,29-09-2021,East,Hyderabad,nan,Express,9,169240.56,Delayed,
965224,02-01-2024,East,Hyderabad,Ecom Express,Standard,1,49828.02,Delivered,
965225,15-12-2021,North,nan,nan,Same-Day,7,91085.47,Delivered,
965226,04-08-2021,West,Mumbai,Delhivery,Express,14,102599.24,Delivered,2
965227,22-02-2023,West,Hyderabad,Ecom Express,Standard,5,168133.02,Delivered,4
965228,17-05-2022,Central,Kolkata,Ecom Express,Express,5,60694.87,Delivered,4
965229,19-05-2023,South,Bengaluru,XpressBees,Same-Day,5,143851.33,Delivered,1
965230,02-09-2023,Central,Ahmedabad,Delhivery,Standard,3,107429.32,Delayed,5
965231,24-05-2023,West,Chennai,Delhivery,Same-Day,4,139770.85,Delivered,4
965232,07-02-2022,Central,Ahmedabad,Ecom Express,Express,11,72036.54,Delivered,4
965233,17-04-2022,nan,Mumbai,Amazon Logistics,Standard,13,23308.93,Delivered,3
965234,22-02-2023,West,Ahmedabad,Ecom Express,Standard,,73324.65,Delivered,5
965235,25-02-2022,South,Delhi,Amazon Logistics,Standard,8,85885.33,Delivered,
965236,10-11-2023,East,Bengaluru,Ecom Express,Standard,,78481.23,Delivered,3
965237,06-10-2023,North,Delhi,XpressBees,Same-Day,3,82079.32,nan,1
965238,18-02-2024,West,Pune,Delhivery,Express,,194320.67,Delayed,3
965239,06-01-2023,nan,Pune,Delhivery,Express,6,157992.57,Delivered,2
965240,17-04-2022,West,Mumbai,Amazon Logistics,Express,1,73108.02,Delivered,3
965241,02-08-2021,East,Mumbai,Ecom Express,Standard,9,105910.62,Delivered,1
965242,30-07-2023,North,Delhi,Delhivery,Express,4,116018.81,Delayed,4
965243,05-03-2022,West,Chennai,BlueDart,Standard,14,125102.04,Delivered,4
965244,06-09-2022,West,Chennai,Delhivery,Standard,14,21619.54,Delayed,2
965245,10-10-2022,West,Hyderabad,XpressBees,Express,9,20436.05,Delivered,1
965246,06-08-2023,South,Chennai,Delhivery,Same-Day,6,44333.4,Delayed,3
965247,26-11-2021,South,Delhi,Amazon Logistics,Standard,13,76499.79,Delivered,3
965248,02-10-2023,East,Ahmedabad,BlueDart,Express,10,80186.89,Delivered,4
965249,23-04-2023,West,Chennai,BlueDart,Standard,3,175189.84,Cancelled,4
965250,22-08-2022,North,Ahmedabad,Delhivery,Same-Day,3,193881.13,Delivered,1
965251,01-04-2023,South,Chennai,Delhivery,Express,4,63812.17,Cancelled,
965252,30-12-2022,South,Delhi,BlueDart,Standard,1,36443.23,Delivered,4
965253,04-09-2022,North,Chennai,XpressBees,Express,12,43676.9,Delivered,2
965254,12-10-2022,West,Hyderabad,Ecom Express,Standard,11,154856.34,Delayed,4
965255,07-12-2021,West,Pune,Delhivery,Express,12,194927.5,nan,5
965256,05-04-2023,West,Chennai,BlueDart,Standard,10,10230.59,Delivered,2
965257,13-01-2022,East,Bengaluru,nan,Express,,114975.45,Delivered,5
965258,21-04-2022,South,Kolkata,Ecom Express,Standard,4,154450.01,Delayed,4
965259,14-01-2024,nan,Bengaluru,BlueDart,Express,13,186451.25,Delivered,3
965260,16-02-2024,East,nan,Ecom Express,Standard,6,49281.39,Cancelled,3
965261,13-01-2024,Central,Pune,Delhivery,Standard,2,166089.01,Delayed,3
965262,21-07-2023,North,Pune,Delhivery,Standard,7,32762.05,Delayed,3
965263,18-12-2021,Central,Mumbai,BlueDart,Standard,11,37408.88,Delivered,4
965264,03-09-2023,South,Hyderabad,Ecom Express,Same-Day,1,167377.11,Delivered,4
965265,11-03-2022,West,Kolkata,Ecom Express,Standard,4,33318.9,Delayed,4
965266,18-08-2021,North,Chennai,Amazon Logistics,Express,10,69906.3,Cancelled,1
965267,29-07-2021,East,Bengaluru,Delhivery,Standard,12,48977.59,Delivered,
965268,15-11-2021,Central,nan,XpressBees,Standard,5,136842.83,Delivered,
965269,05-09-2023,Central,nan,BlueDart,Standard,13,3786.87,Delivered,4
965270,05-10-2022,nan,Pune,Ecom Express,Express,10,131629.58,Delivered,2
965271,31-08-2021,West,Ahmedabad,nan,Express,12,151289.09,Delayed,3
965272,15-01-2023,South,Kolkata,nan,Standard,5,40314.68,Delivered,1
965273,27-03-2023,West,Bengaluru,Amazon Logistics,Standard,10,82208.47,Delivered,4
965274,04-07-2022,Central,Ahmedabad,XpressBees,Same-Day,5,24323.44,Delivered,2
965275,18-05-2023,nan,Delhi,Ecom Express,Same-Day,,64997.87,Delivered,4
965276,14-11-2022,South,Mumbai,BlueDart,Express,6,62669.09,Delivered,
965277,24-11-2021,East,Hyderabad,XpressBees,Standard,2,67147.2,Delivered,4
965278,14-02-2022,West,Pune,BlueDart,Standard,7,178424.45,Delayed,5
965279,30-11-2022,West,Mumbai,Ecom Express,Express,7,150359.81,Delivered,2
965280,04-08-2022,East,Kolkata,BlueDart,Standard,11,179417.35,Cancelled,3
965281,04-04-2022,West,Chennai,Ecom Express,Standard,4,28380.09,Delivered,2
965282,26-07-2021,East,Ahmedabad,BlueDart,Standard,7,109636.74,Delivered,2
965283,20-06-2022,East,Bengaluru,BlueDart,Standard,1,99637.55,Cancelled,4
965284,04-11-2021,North,Chennai,Ecom Express,Standard,10,44444.54,Delivered,4
965285,17-02-2024,West,Bengaluru,BlueDart,Express,8,36536.65,Delivered,5
965286,18-12-2023,nan,Delhi,XpressBees,Standard,9,149770.01,Delayed,5
965287,08-01-2024,East,Pune,Delhivery,Express,10,31920.36,nan,3
965288,19-11-2021,Central,nan,nan,Standard,8,130100.49,Delivered,3
965289,21-01-2022,South,Delhi,Ecom Express,Standard,14,123539.53,Delivered,
965290,21-01-2023,nan,Ahmedabad,BlueDart,Same-Day,,78835.64,Delivered,3
965291,12-11-2023,South,Pune,nan,Same-Day,3,191954.87,Delivered,3
965292,07-08-2023,North,Ahmedabad,Ecom Express,Same-Day,2,22039.99,Delivered,4
965293,07-10-2021,South,Hyderabad,nan,Standard,2,97046.67,Delivered,
965294,04-01-2023,East,Mumbai,Delhivery,Same-Day,4,99287.18,Delivered,3
965295,02-07-2021,East,Pune,BlueDart,Standard,5,116335.33,Delivered,3
965296,24-07-2022,West,Delhi,Delhivery,Same-Day,10,95240.96,Delivered,3
965297,16-04-2022,North,Chennai,Ecom Express,Standard,10,91188.57,Delivered,4
965298,01-06-2022,East,Delhi,Ecom Express,Express,,160491.49,Delayed,5
965299,18-09-2023,South,Pune,BlueDart,Express,10,154914.5,Delayed,4
965300,30-05-2022,North,nan,nan,Standard,5,29950.47,Delivered,3
965301,20-11-2023,nan,Hyderabad,BlueDart,Same-Day,13,25760.63,Delivered,3
965302,16-10-2022,West,Mumbai,Delhivery,Standard,11,60547.2,Delivered,3
965303,25-08-2023,North,Delhi,BlueDart,Standard,9,94584.49,Delayed,2
965304,07-03-2023,West,Bengaluru,nan,Express,12,7920.75,Delayed,4
965305,12-11-2021,North,Chennai,XpressBees,Same-Day,9,105022.57,Cancelled,3
965306,28-05-2023,North,Chennai,Delhivery,Express,14,121372.69,Delivered,4
965307,26-11-2022,West,Pune,XpressBees,Express,2,15502,Delayed,4
965308,29-10-2021,West,Chennai,Amazon Logistics,Standard,14,110216.75,Delayed,4
965309,15-10-2023,nan,Mumbai,nan,Express,4,102733.58,nan,3
965310,04-02-2023,Central,Hyderabad,BlueDart,Standard,,149698.08,Delayed,
965311,09-11-2021,nan,Bengaluru,nan,Same-Day,6,43919.98,Delivered,3
965312,26-02-2023,North,Pune,Amazon Logistics,Standard,13,25619.56,Delayed,4
965313,01-10-2022,North,Delhi,XpressBees,Standard,3,60093.39,Delayed,3
965314,16-10-2022,Central,Ahmedabad,BlueDart,Express,5,191452.61,Delayed,2
965315,03-05-2022,nan,Bengaluru,Amazon Logistics,Standard,10,135302.03,Delivered,3
965316,05-03-2023,nan,Delhi,Amazon Logistics,Standard,11,85286.94,Delayed,4
965317,25-09-2022,South,Mumbai,Ecom Express,Express,10,36891.47,Delivered,
965318,07-07-2023,North,Pune,Delhivery,Express,10,112275.13,nan,
965319,11-03-2023,nan,Chennai,nan,Same-Day,3,106013.59,Delivered,4
965320,19-01-2022,East,Mumbai,Delhivery,Express,12,137554.5,Cancelled,3
965321,30-03-2023,West,Kolkata,BlueDart,Standard,9,193782.38,Delayed,
965322,08-08-2023,South,Hyderabad,Amazon Logistics,Express,3,48163.81,Delayed,4
965323,18-09-2023,nan,Pune,XpressBees,Standard,1,47005.82,Delivered,1
965324,15-12-2022,Central,Pune,XpressBees,Express,8,170294.24,Delivered,1
965325,11-10-2023,East,Ahmedabad,Delhivery,Express,11,10942.92,Delivered,
965326,15-12-2023,Central,nan,BlueDart,Express,12,155283.26,Delivered,5
965327,07-12-2022,East,nan,Ecom Express,Express,1,114777.89,Delivered,4
965328,02-10-2023,nan,Hyderabad,Amazon Logistics,Standard,7,169698.08,Delayed,4
965329,06-04-2022,East,Ahmedabad,Ecom Express,Express,9,29391.73,Delayed,2
965330,23-01-2024,West,Delhi,Delhivery,Standard,4,112874.17,Delayed,3
965331,30-10-2023,North,Mumbai,Delhivery,Express,11,83690.54,Delayed,4
965332,03-11-2021,South,Bengaluru,nan,Standard,1,70150.82,Delivered,2
965333,12-08-2021,West,Chennai,BlueDart,Standard,12,26382.77,Delivered,
965334,28-09-2021,Central,Chennai,nan,Standard,2,164332.76,Cancelled,3
965335,19-10-2022,nan,nan,Amazon Logistics,Standard,3,89720.44,Delivered,1
965336,20-09-2022,West,Chennai,Delhivery,Express,2,21366.29,Delivered,3
965337,18-07-2022,East,Delhi,BlueDart,Express,9,103566.81,Delayed,3
965338,22-01-2024,East,Pune,BlueDart,Standard,12,148700.88,Delivered,2
965339,03-05-2023,East,Mumbai,Delhivery,Same-Day,10,7288.7,nan,3
965340,02-07-2022,East,Mumbai,Amazon Logistics,Standard,3,104914.16,Delivered,5
965341,22-02-2024,Central,Bengaluru,Ecom Express,Standard,12,62940.81,Delivered,4
965342,26-06-2023,North,Bengaluru,Delhivery,Standard,,6379.16,Delayed,3
965343,14-03-2022,North,Chennai,nan,Standard,4,84850.9,Delayed,4
965344,14-09-2022,North,Pune,Ecom Express,Same-Day,2,43479.21,Delivered,5
965345,17-04-2023,South,Hyderabad,nan,Express,10,132126.42,Delivered,4
965346,28-02-2022,nan,Chennai,Delhivery,Same-Day,,107264.81,Delivered,5
965347,14-05-2022,Central,Hyderabad,BlueDart,Standard,2,121977.81,Delivered,
965348,15-04-2022,North,Hyderabad,Delhivery,Standard,12,88854.02,Cancelled,5
965349,10-03-2022,nan,nan,Ecom Express,Same-Day,13,199352.91,Delivered,3
965350,23-12-2022,North,Ahmedabad,Ecom Express,Express,5,26944.75,Delivered,2
965351,25-06-2023,Central,Chennai,nan,Express,5,193316.24,Delivered,1
965352,24-11-2022,South,Chennai,Delhivery,Standard,1,126704.03,Delivered,4
965353,05-07-2021,South,Chennai,Delhivery,Express,1,40724.69,Delivered,4
965354,20-10-2023,East,Pune,XpressBees,Express,1,8288.3,Delivered,4
965355,18-03-2022,West,Chennai,Ecom Express,Express,9,62792.36,Delivered,4
965356,17-01-2022,Central,Delhi,BlueDart,Standard,5,102648.41,Delivered,3
965357,04-08-2022,East,Delhi,Delhivery,Express,14,125495.33,Delayed,4
965358,10-01-2022,South,Chennai,Amazon Logistics,Standard,10,115544.94,Cancelled,5
965359,26-01-2022,North,Mumbai,Delhivery,Express,12,86275.16,Delivered,3
965360,05-09-2021,South,Pune,BlueDart,Standard,5,192434.11,Delivered,
965361,10-06-2022,South,Delhi,XpressBees,Express,13,36780.83,Delivered,5
965362,03-11-2022,East,Chennai,Delhivery,Standard,10,182915.5,Delayed,4
965363,02-03-2022,East,nan,nan,Express,6,188116.37,Cancelled,3
965364,05-10-2021,nan,Pune,XpressBees,Standard,3,135731.19,Delivered,2
965365,04-01-2023,Central,Bengaluru,nan,Same-Day,11,73601.64,Delivered,4
965366,29-10-2021,East,Ahmedabad,Ecom Express,Standard,9,63515.36,Delivered,2
965367,12-09-2021,East,Chennai,BlueDart,Standard,,81175.25,Delivered,
965368,09-05-2023,North,Delhi,Delhivery,Standard,2,13762.63,Delayed,4
965369,15-09-2023,North,nan,Delhivery,Standard,4,134039.97,Delivered,5
965370,28-03-2022,East,Kolkata,XpressBees,Express,7,80505.55,Cancelled,3
965371,15-07-2021,West,Pune,Amazon Logistics,Same-Day,11,6206.82,Delivered,3
965372,21-02-2022,nan,Mumbai,nan,Express,13,179564.68,Delivered,4
965373,09-07-2021,East,Mumbai,Amazon Logistics,Standard,14,96557.95,Delivered,4
965374,12-04-2023,Central,Ahmedabad,BlueDart,Express,13,182711.02,Delivered,5
965375,01-01-2022,North,Delhi,Amazon Logistics,Standard,13,56128.42,Delivered,3
965376,15-01-2024,nan,Hyderabad,nan,Standard,2,190268.08,Delivered,4
965377,11-04-2023,South,Mumbai,XpressBees,Standard,11,77822.3,Delivered,4
965378,31-03-2023,East,Mumbai,XpressBees,Standard,6,136519.12,Cancelled,4
965379,16-02-2023,East,Hyderabad,Amazon Logistics,Express,8,81025.29,Delivered,4
965380,17-02-2022,South,Hyderabad,XpressBees,Express,6,128126.06,Delayed,5
965381,22-02-2022,Central,Bengaluru,Amazon Logistics,Standard,10,30834.73,Delayed,3
965382,28-04-2022,North,Chennai,nan,Express,,14575.2,Delayed,
965383,08-12-2022,Central,nan,BlueDart,Standard,11,174731.92,Delayed,4
965384,24-10-2023,North,Bengaluru,Delhivery,Standard,6,46141.46,Delivered,3
965385,03-01-2022,East,Ahmedabad,Delhivery,Standard,,68268.24,Delivered,4
965386,08-02-2024,Central,Pune,Ecom Express,Standard,9,8100.55,Delayed,3
965387,21-03-2022,nan,Kolkata,nan,Same-Day,3,176308.06,Delivered,3
965388,07-03-2022,South,Ahmedabad,XpressBees,Standard,14,110005.46,Delivered,4
965389,23-11-2021,East,Ahmedabad,Delhivery,Same-Day,9,177691.26,Delivered,3
965390,07-07-2023,North,Ahmedabad,Delhivery,Standard,,197538.65,Cancelled,3
965391,08-06-2021,nan,Mumbai,Delhivery,Standard,7,105623.74,Cancelled,5
965392,12-02-2022,West,Chennai,BlueDart,Express,2,79417.07,Delivered,4
965393,18-09-2022,South,Pune,XpressBees,Express,12,107464.05,Delayed,3
965394,14-11-2022,South,Delhi,BlueDart,Same-Day,10,117665.07,Delayed,4
965395,17-10-2021,nan,Bengaluru,XpressBees,Standard,9,45854.94,Delivered,3
965396,04-04-2023,North,Kolkata,BlueDart,Standard,13,199155.95,Cancelled,3
965397,11-07-2022,nan,nan,Amazon Logistics,Standard,11,149599.72,Cancelled,4
965398,05-04-2022,North,Chennai,Ecom Express,Standard,13,73895.94,Delivered,
965399,15-02-2024,West,Mumbai,BlueDart,Standard,,117557.18,Delayed,3
965400,28-04-2022,North,Chennai,Amazon Logistics,Express,3,78473.75,Delayed,5
965401,15-05-2022,North,Chennai,Delhivery,Express,4,28847.17,Delivered,1
965402,29-10-2023,South,Kolkata,XpressBees,Standard,6,193919.52,Delivered,5
965403,13-04-2022,nan,Hyderabad,Delhivery,Standard,,23900.47,Cancelled,
965404,22-07-2023,West,Ahmedabad,BlueDart,Express,4,65734.92,Delivered,3
965405,15-06-2022,nan,nan,Amazon Logistics,Same-Day,6,104487.18,Delayed,3
965406,03-07-2023,South,nan,Ecom Express,Express,6,149178.7,Delivered,5
965407,20-08-2021,Central,Ahmedabad,Delhivery,Express,,199592.56,Delivered,4
965408,10-01-2023,North,Mumbai,Delhivery,Standard,12,144850.35,Delayed,3
965409,23-08-2021,nan,Hyderabad,Ecom Express,Same-Day,2,159712.04,Delivered,4
965410,05-04-2023,nan,Hyderabad,XpressBees,Standard,11,137462.54,Delivered,3
965411,15-06-2022,South,Mumbai,Ecom Express,Express,2,145011,Delivered,5
965412,08-08-2022,West,Pune,Delhivery,Standard,3,13127.83,Delivered,4
965413,06-05-2023,nan,Pune,BlueDart,Same-Day,14,156294.99,Delivered,2
965414,09-11-2022,South,Mumbai,XpressBees,Same-Day,5,79921.63,Delivered,
965415,12-06-2021,Central,Bengaluru,Ecom Express,Same-Day,8,63627.28,Delivered,4
965416,28-01-2024,North,Kolkata,nan,Express,2,121596.64,Delivered,4
965417,04-09-2021,North,Delhi,Delhivery,Standard,9,37847.43,Delivered,4
965418,02-04-2022,nan,Delhi,Delhivery,Same-Day,,7857.86,Delivered,2
965419,28-06-2022,Central,Kolkata,Amazon Logistics,Standard,3,10820.67,Delivered,2
965420,23-09-2021,East,Hyderabad,Ecom Express,Standard,10,156959.48,Cancelled,3
965421,26-09-2021,Central,Hyderabad,Delhivery,Standard,10,113938.64,Delivered,1
965422,21-10-2023,North,Kolkata,Ecom Express,Express,,159445.46,Delayed,4
965423,11-09-2021,nan,nan,Amazon Logistics,Express,9,161026.8,Delivered,3
965424,26-12-2023,West,Chennai,nan,Express,2,61433.36,Delivered,5
965425,06-01-2023,East,Ahmedabad,XpressBees,Standard,13,90172.41,Delivered,
965426,13-10-2022,Central,nan,Amazon Logistics,Standard,4,135120.95,Delivered,4
965427,28-08-2023,South,Delhi,XpressBees,Standard,12,81215.12,nan,1
965428,10-03-2023,nan,Ahmedabad,BlueDart,Standard,5,179207.52,Delivered,3
965429,22-08-2021,North,Mumbai,BlueDart,Standard,,95936.35,Delayed,4
965430,26-02-2022,North,Mumbai,BlueDart,Standard,10,96966.46,Delivered,5
965431,20-11-2021,South,Chennai,Amazon Logistics,Same-Day,14,166309.02,Delivered,
965432,10-12-2023,North,Ahmedabad,XpressBees,Standard,7,179167.58,Cancelled,3
965433,03-07-2021,North,Pune,XpressBees,Standard,13,162419.87,Delivered,3
965434,31-01-2022,North,Kolkata,Delhivery,Standard,10,51945.67,Delayed,1
965435,28-06-2022,West,Kolkata,XpressBees,Standard,10,89731.11,Delivered,3
965436,01-12-2023,Central,Chennai,Amazon Logistics,Standard,2,58284.85,Delivered,5
